runNum,gaVal,tNum,tType,rt,kp,kpAcc,ret,retAcc
Run86,0.9408683528206213,76,target,0.73,f,1,CUE7-0,1
Run86,0.9408683528206213,77,target,0.4,f,1,CUE7-0,1
Run86,0.9408683528206213,78,nonlure,0.67,j,1,CUE7-0,1
Run86,0.9408683528206213,79,nonlure,0.52,j,1,CUE7-0,1
Run86,0.9408683528206213,80,lure,0.53,j,1,CUE7-0,1
Run87,0.40414242689354263,1,nonlure,1.014,j,1,CUE0-0,1
Run87,0.40414242689354263,2,target,0.839,f,1,CUE0-0,1
Run87,0.40414242689354263,3,nonlure,0.674,j,1,CUE0-0,1
Run87,0.40414242689354263,4,nonlure,0.622,j,1,CUE0-0,1
Run87,0.40414242689354263,5,lure,0.819,j,1,CUE0-0,1
Run87,0.40414242689354263,6,target,0.601,f,1,CUE0-0,1
Run87,0.40414242689354263,7,nonlure,0.656,j,1,CUE0-0,1
Run87,0.40414242689354263,8,lure,0.599,j,1,CUE0-0,1
Run87,0.40414242689354263,9,lure,0.491,j,1,CUE0-0,1
Run87,0.40414242689354263,10,nonlure,0.513,j,1,CUE0-0,1
Run87,0.40414242689354263,11,target,0.682,f,1,CUE1-0,1
Run87,0.40414242689354263,12,nonlure,0.977,j,1,CUE1-0,1
Run87,0.40414242689354263,13,nonlure,0.73,j,1,CUE1-0,1
Run87,0.40414242689354263,14,nonlure,0.515,j,1,CUE1-0,1
Run87,0.40414242689354263,15,lure,0.841,j,1,CUE1-0,1
Run87,0.40414242689354263,16,nonlure,0.823,j,1,CUE1-0,1
Run87,0.40414242689354263,17,lure,0.62,j,1,CUE1-0,1
Run87,0.40414242689354263,18,lure,0.637,j,1,CUE1-0,1
Run87,0.40414242689354263,19,target,0.808,f,1,CUE1-0,1
Run87,0.40414242689354263,20,nonlure,0.726,j,1,CUE1-0,1
Run87,0.40414242689354263,21,nonlure,1.222,j,1,CUE2-0,1
Run87,0.40414242689354263,22,lure,0.581,j,1,CUE2-0,1
Run87,0.40414242689354263,23,nonlure,0.829,j,1,CUE2-0,1
Run87,0.40414242689354263,24,target,0.838,j,0,STIMULUS20-0,0
Run87,0.40414242689354263,25,nonlure,0.674,j,1,STIMULUS23-0,0
Run87,0.40414242689354263,26,nonlure,0.775,j,1,STIMULUS23-0,0
Run87,0.40414242689354263,27,target,0.828,f,1,CUE2-0,1
Run87,0.40414242689354263,28,nonlure,1.118,j,1,CUE2-0,1
Run87,0.40414242689354263,29,lure,0.726,j,1,STIMULUS23-0,0
Run87,0.40414242689354263,30,lure,0.698,j,1,STIMULUS23-0,0
Run87,0.40414242689354263,31,nonlure,0.73,j,1,CUE3-0,1
Run87,0.40414242689354263,32,nonlure,0.862,j,1,CUE3-0,1
Run87,0.40414242689354263,33,lure,0.756,j,1,CUE3-0,1
Run87,0.40414242689354263,34,nonlure,0.596,j,1,CUE3-0,1
Run87,0.40414242689354263,35,nonlure,0.495,j,1,CUE3-0,1
Run87,0.40414242689354263,36,nonlure,0.6,j,1,CUE3-0,1
Run87,0.40414242689354263,37,lure,0.571,j,1,CUE3-0,1
Run87,0.40414242689354263,38,target,0.56,f,1,CUE3-0,1
Run87,0.40414242689354263,39,lure,0.838,j,1,CUE3-0,1
Run87,0.40414242689354263,40,target,0.765,f,1,CUE3-0,1
Run87,0.40414242689354263,41,nonlure,0.94,j,1,CUE4-0,1
Run87,0.40414242689354263,42,nonlure,0.68,j,1,STIMULUS40-0,0
Run87,0.40414242689354263,43,nonlure,0.71,j,1,CUE4-0,1
Run87,0.40414242689354263,44,lure,0.96,j,1,CUE4-0,1
Run87,0.40414242689354263,45,target,0.85,f,1,CUE4-0,1
Run87,0.40414242689354263,46,lure,0.86,j,1,CUE4-0,1
Run87,0.40414242689354263,47,nonlure,0.734,j,1,CUE4-0,1
Run87,0.40414242689354263,48,target,0.93,f,1,CUE4-0,1
Run87,0.40414242689354263,49,nonlure,0.88,j,1,CUE4-0,1
Run87,0.40414242689354263,50,lure,0.56,j,1,CUE4-0,1
Run87,0.40414242689354263,51,target,0.62,f,1,CUE5-0,1
Run87,0.40414242689354263,52,nonlure,0.87,j,1,STIMULUS50-0,0
Run87,0.40414242689354263,53,target,0.74,f,1,CUE5-0,1
Run87,0.40414242689354263,54,nonlure,0.74,j,1,CUE5-0,1
Run87,0.40414242689354263,55,nonlure,0.7,j,1,CUE5-0,1
Run87,0.40414242689354263,56,lure,0.72,j,1,CUE5-0,1
Run87,0.40414242689354263,57,nonlure,0.734,j,1,CUE5-0,1
Run87,0.40414242689354263,58,lure,0.805,j,1,CUE5-0,1
Run87,0.40414242689354263,59,nonlure,0.664,j,1,CUE5-0,1
Run87,0.40414242689354263,60,lure,0.68,j,1,CUE5-0,1
Run87,0.40414242689354263,61,nonlure,0.7,j,1,CUE6-0,1
Run87,0.40414242689354263,62,nonlure,0.67,j,1,CUE6-0,1
Run87,0.40414242689354263,63,target,0.9,f,1,CUE6-0,1
Run87,0.40414242689354263,64,lure,0.64,j,1,CUE6-0,1
Run87,0.40414242689354263,65,target,0.68,f,1,CUE6-0,1
Run87,0.40414242689354263,66,nonlure,0.984,j,1,CUE6-0,1
Run87,0.40414242689354263,67,lure,0.62,j,1,CUE6-0,1
Run87,0.40414242689354263,68,nonlure,0.586,j,1,CUE6-0,1
Run87,0.40414242689354263,69,lure,0.68,j,1,CUE6-0,1
Run87,0.40414242689354263,70,nonlure,0.45,j,1,CUE6-0,1
Run87,0.40414242689354263,71,nonlure,0.72,j,1,CUE7-0,1
Run87,0.40414242689354263,72,nonlure,0.914,j,1,CUE7-0,1
Run87,0.40414242689354263,73,lure,1.02,f,0,STIMULUS70-0,0
Run87,0.40414242689354263,74,nonlure,0.875,j,1,CUE7-0,1
Run87,0.40414242689354263,75,lure,0.76,j,1,STIMULUS70-0,0
Run87,0.40414242689354263,76,target,0.9,f,1,CUE7-0,1
Run87,0.40414242689354263,77,target,0.73,f,1,CUE7-0,1
Run87,0.40414242689354263,78,nonlure,0.66,j,1,CUE7-0,1
Run87,0.40414242689354263,79,nonlure,0.73,j,1,CUE7-0,1
Run87,0.40414242689354263,80,lure,0.68,j,1,CUE7-0,1
Run88,0.8509617852714916,1,nonlure,0.806,j,1,CUE0-0,1
Run88,0.8509617852714916,2,target,0.759,f,1,CUE0-0,1
Run88,0.8509617852714916,3,nonlure,0.632,j,1,CUE0-0,1
Run88,0.8509617852714916,4,nonlure,0.61,j,1,CUE0-0,1
Run88,0.8509617852714916,5,lure,0.657,j,1,CUE0-0,1
Run88,0.8509617852714916,6,target,0.612,f,1,CUE0-0,1
Run88,0.8509617852714916,7,nonlure,0.583,j,1,CUE0-0,1
Run88,0.8509617852714916,8,lure,0.843,j,1,CUE0-0,1
Run88,0.8509617852714916,9,lure,0.568,j,1,CUE0-0,1
Run88,0.8509617852714916,10,nonlure,0.566,j,1,CUE0-0,1
Run88,0.8509617852714916,11,target,0.678,f,1,CUE1-0,1
Run88,0.8509617852714916,12,nonlure,0.753,j,1,CUE0-0,0
Run88,0.8509617852714916,13,nonlure,0.714,j,1,CUE0-0,0
Run88,0.8509617852714916,14,nonlure,0.487,j,1,CUE1-0,1
Run88,0.8509617852714916,15,lure,0.458,j,1,CUE1-0,1
Run88,0.8509617852714916,16,nonlure,0.841,j,1,CUE1-0,1
Run88,0.8509617852714916,17,lure,0.566,j,1,CUE1-0,1
Run88,0.8509617852714916,18,lure,0.643,j,1,CUE1-0,1
Run88,0.8509617852714916,19,target,0.588,f,1,CUE1-0,1
Run88,0.8509617852714916,20,nonlure,0.799,j,1,CUE1-0,1
Run88,0.8509617852714916,21,nonlure,0.553,j,1,CUE2-0,1
Run88,0.8509617852714916,22,lure,0.518,j,1,CUE2-0,1
Run88,0.8509617852714916,23,nonlure,0.721,j,1,CUE2-0,1
Run88,0.8509617852714916,24,target,0.543,f,1,CUE2-0,1
Run88,0.8509617852714916,25,nonlure,0.571,j,1,CUE2-0,1
Run88,0.8509617852714916,26,nonlure,0.513,j,1,CUE2-0,1
Run88,0.8509617852714916,27,target,0.612,f,1,CUE2-0,1
Run88,0.8509617852714916,28,nonlure,0.781,j,1,CUE2-0,1
Run88,0.8509617852714916,29,lure,0.475,j,1,CUE2-0,1
Run88,0.8509617852714916,30,lure,0.537,j,1,CUE2-0,1
Run88,0.8509617852714916,31,nonlure,0.643,j,1,CUE3-0,1
Run88,0.8509617852714916,32,nonlure,0.404,j,1,CUE3-0,1
Run88,0.8509617852714916,33,lure,0.61,j,1,CUE3-0,1
Run88,0.8509617852714916,34,nonlure,0.699,j,1,STIMULUS31-0,0
Run88,0.8509617852714916,35,nonlure,0.709,j,1,CUE3-0,1
Run88,0.8509617852714916,36,nonlure,0.645,j,1,CUE3-0,1
Run88,0.8509617852714916,37,lure,0.761,j,1,CUE3-0,1
Run88,0.8509617852714916,38,target,0.552,f,1,CUE3-0,1
Run88,0.8509617852714916,39,lure,0.598,j,1,CUE3-0,1
Run88,0.8509617852714916,40,target,0.587,f,1,CUE3-0,1
Run88,0.8509617852714916,41,nonlure,1.29,j,1,CUE4-0,1
Run88,0.8509617852714916,42,nonlure,0.71,j,1,CUE4-0,1
Run88,0.8509617852714916,43,nonlure,0.58,j,1,CUE4-0,1
Run88,0.8509617852714916,44,lure,0.555,j,1,CUE4-0,1
Run88,0.8509617852714916,45,target,0.76,f,1,CUE4-0,1
Run88,0.8509617852714916,46,lure,0.74,j,1,CUE4-0,1
Run88,0.8509617852714916,47,nonlure,0.586,j,1,CUE4-0,1
Run88,0.8509617852714916,48,target,0.57,f,1,CUE4-0,1
Run88,0.8509617852714916,49,nonlure,0.68,j,1,CUE4-0,1
Run88,0.8509617852714916,50,lure,0.52,j,1,CUE4-0,1
Run88,0.8509617852714916,51,target,0.76,f,1,CUE5-0,1
Run88,0.8509617852714916,52,nonlure,0.98,j,1,CUE5-0,1
Run88,0.8509617852714916,53,target,0.55,f,1,CUE5-0,1
Run88,0.8509617852714916,54,nonlure,0.82,j,1,CUE5-0,1
Run88,0.8509617852714916,55,nonlure,0.54,j,1,CUE5-0,1
Run88,0.8509617852714916,56,lure,0.7,j,1,CUE5-0,1
Run88,0.8509617852714916,57,nonlure,0.65,j,1,CUE5-0,1
Run88,0.8509617852714916,58,lure,0.54,j,1,CUE5-0,1
Run88,0.8509617852714916,59,nonlure,0.45,j,1,CUE5-0,1
Run88,0.8509617852714916,60,lure,0.484,j,1,CUE5-0,1
Run88,0.8509617852714916,61,nonlure,0.44,j,1,CUE6-0,1
Run88,0.8509617852714916,62,nonlure,0.8,j,1,CUE6-0,1
Run88,0.8509617852714916,63,target,0.6,f,1,CUE6-0,1
Run88,0.8509617852714916,64,lure,0.73,j,1,CUE6-0,1
Run88,0.8509617852714916,65,target,0.77,f,1,CUE6-0,1
Run88,0.8509617852714916,66,nonlure,0.94,j,1,CUE6-0,1
Run88,0.8509617852714916,67,lure,0.49,j,1,CUE6-0,1
Run88,0.8509617852714916,68,nonlure,0.52,j,1,CUE6-0,1
Run88,0.8509617852714916,69,lure,0.48,j,1,CUE6-0,1
Run88,0.8509617852714916,70,nonlure,0.69,j,1,STIMULUS67-0,0
Run88,0.8509617852714916,71,nonlure,0.57,j,1,CUE7-0,1
Run88,0.8509617852714916,72,nonlure,0.71,j,1,CUE7-0,1
Run88,0.8509617852714916,73,lure,0.56,j,1,CUE7-0,1
Run88,0.8509617852714916,74,nonlure,0.62,j,1,CUE7-0,1
Run88,0.8509617852714916,75,lure,0.62,j,1,CUE7-0,1
Run88,0.8509617852714916,76,target,0.63,f,1,CUE7-0,1
Run88,0.8509617852714916,77,target,0.73,f,1,CUE7-0,1
Run88,0.8509617852714916,78,nonlure,0.57,j,1,CUE7-0,1
Run88,0.8509617852714916,79,nonlure,0.42,j,1,CUE7-0,1
Run88,0.8509617852714916,80,lure,0.484,j,1,CUE7-0,1
Run89,1.3647814604833448,1,nonlure,0.715,j,1,CUE0-0,1
Run89,1.3647814604833448,2,target,0.532,f,1,CUE0-0,1
Run89,1.3647814604833448,3,nonlure,0.564,j,1,CUE0-0,1
Run89,1.3647814604833448,4,nonlure,0.504,j,1,CUE0-0,1
Run89,1.3647814604833448,5,lure,0.428,j,1,CUE0-0,1
Run89,1.3647814604833448,6,target,0.502,f,1,CUE0-0,1
Run89,1.3647814604833448,7,nonlure,0.643,j,1,CUE0-0,1
Run89,1.3647814604833448,8,lure,0.561,j,1,CUE0-0,1
Run89,1.3647814604833448,9,lure,0.443,j,1,CUE0-0,1
Run89,1.3647814604833448,10,nonlure,0.486,j,1,CUE0-0,1
Run89,1.3647814604833448,11,target,0.588,f,1,CUE1-0,1
Run89,1.3647814604833448,12,nonlure,0.614,j,1,CUE1-0,1
Run89,1.3647814604833448,13,nonlure,0.589,j,1,CUE1-0,1
Run89,1.3647814604833448,14,nonlure,0.512,j,1,CUE1-0,1
Run89,1.3647814604833448,15,lure,0.538,j,1,CUE1-0,1
Run89,1.3647814604833448,16,nonlure,0.439,j,1,CUE0-0,0
Run89,1.3647814604833448,17,lure,0.415,j,1,CUE1-0,1
Run89,1.3647814604833448,18,lure,0.465,j,1,CUE1-0,1
Run89,1.3647814604833448,19,target,0.463,f,1,CUE1-0,1
Run89,1.3647814604833448,20,nonlure,0.535,j,1,CUE1-0,1
Run89,1.3647814604833448,21,nonlure,0.558,j,1,CUE2-0,1
Run89,1.3647814604833448,22,lure,0.449,j,1,CUE2-0,1
Run89,1.3647814604833448,23,nonlure,0.548,j,1,CUE2-0,1
Run89,1.3647814604833448,24,target,0.679,f,1,CUE2-0,1
Run89,1.3647814604833448,25,nonlure,0.553,j,1,CUE2-0,1
Run89,1.3647814604833448,26,nonlure,0.449,j,1,CUE2-0,1
Run89,1.3647814604833448,27,target,0.553,f,1,CUE2-0,1
Run89,1.3647814604833448,28,nonlure,0.641,j,1,CUE2-0,1
Run89,1.3647814604833448,29,lure,0.426,j,1,CUE2-0,1
Run89,1.3647814604833448,30,lure,0.436,j,1,CUE2-0,1
Run89,1.3647814604833448,31,nonlure,0.519,j,1,CUE3-0,1
Run89,1.3647814604833448,32,nonlure,0.643,j,1,CUE3-0,1
Run89,1.3647814604833448,33,lure,0.519,j,1,CUE3-0,1
Run89,1.3647814604833448,34,nonlure,0.43,j,1,CUE3-0,1
Run89,1.3647814604833448,35,nonlure,0.425,j,1,CUE3-0,1
Run89,1.3647814604833448,36,nonlure,0.514,j,1,CUE3-0,1
Run89,1.3647814604833448,37,lure,0.453,j,1,CUE3-0,1
Run89,1.3647814604833448,38,target,0.593,f,1,CUE3-0,1
Run89,1.3647814604833448,39,lure,0.479,j,1,CUE3-0,1
Run89,1.3647814604833448,40,target,0.573,f,1,CUE3-0,1
Run89,1.3647814604833448,41,nonlure,0.58,j,1,CUE4-0,1
Run89,1.3647814604833448,42,nonlure,0.61,j,1,CUE4-0,1
Run89,1.3647814604833448,43,nonlure,0.6,j,1,CUE4-0,1
Run89,1.3647814604833448,44,lure,0.484,j,1,CUE4-0,1
Run89,1.3647814604833448,45,target,0.58,f,1,CUE4-0,1
Run89,1.3647814604833448,46,lure,0.55,j,1,CUE4-0,1
Run89,1.3647814604833448,47,nonlure,0.51,j,1,CUE4-0,1
Run89,1.3647814604833448,48,target,0.61,f,1,CUE4-0,1
Run89,1.3647814604833448,49,nonlure,0.54,j,1,CUE4-0,1
Run89,1.3647814604833448,50,lure,0.51,j,1,CUE4-0,1
Run89,1.3647814604833448,51,target,0.52,f,1,CUE5-0,1
Run89,1.3647814604833448,52,nonlure,0.92,j,1,CUE5-0,1
Run89,1.3647814604833448,53,target,0.71,f,1,CUE5-0,1
Run89,1.3647814604833448,54,nonlure,0.46,j,1,CUE5-0,1
Run89,1.3647814604833448,55,nonlure,0.45,j,1,CUE5-0,1
Run89,1.3647814604833448,56,lure,0.45,j,1,CUE5-0,1
Run89,1.3647814604833448,57,nonlure,0.516,j,1,CUE5-0,1
Run89,1.3647814604833448,58,lure,0.49,j,1,CUE5-0,1
Run89,1.3647814604833448,59,nonlure,0.44,j,1,CUE5-0,1
Run89,1.3647814604833448,60,lure,0.52,j,1,CUE5-0,1
Run89,1.3647814604833448,61,nonlure,0.45,j,1,CUE6-0,1
Run89,1.3647814604833448,62,nonlure,0.75,j,1,CUE6-0,1
Run89,1.3647814604833448,63,target,0.56,f,1,CUE6-0,1
Run89,1.3647814604833448,64,lure,0.63,j,1,CUE6-0,1
Run89,1.3647814604833448,65,target,0.586,f,1,CUE6-0,1
Run89,1.3647814604833448,66,nonlure,0.664,j,1,CUE6-0,1
Run89,1.3647814604833448,67,lure,0.51,j,1,CUE6-0,1
Run89,1.3647814604833448,68,nonlure,0.445,j,1,CUE6-0,1
Run89,1.3647814604833448,69,lure,0.375,j,1,CUE6-0,1
Run89,1.3647814604833448,70,nonlure,0.46,j,1,CUE6-0,1
Run89,1.3647814604833448,71,nonlure,0.53,j,1,CUE6-0,0
Run89,1.3647814604833448,72,nonlure,0.67,j,1,CUE7-0,1
Run89,1.3647814604833448,73,lure,0.47,j,1,CUE7-0,1
Run89,1.3647814604833448,74,nonlure,0.53,j,1,CUE7-0,1
Run89,1.3647814604833448,75,lure,0.65,j,1,CUE7-0,1
Run89,1.3647814604833448,76,target,0.48,f,1,CUE7-0,1
Run89,1.3647814604833448,77,target,0.48,f,1,CUE7-0,1
Run89,1.3647814604833448,78,nonlure,0.59,j,1,CUE7-0,1
Run89,1.3647814604833448,79,nonlure,0.45,j,1,CUE7-0,1
Run89,1.3647814604833448,80,lure,0.58,j,1,CUE7-0,1
Run90,1.0970913775938602,1,nonlure,0.68,j,1,CUE0-0,1
Run90,1.0970913775938602,2,target,0.584,f,1,CUE0-0,1
Run90,1.0970913775938602,3,nonlure,0.583,j,1,CUE0-0,1
Run90,1.0970913775938602,4,nonlure,0.665,j,1,CUE0-0,1
Run90,1.0970913775938602,5,lure,0.564,j,1,CUE0-0,1
Run90,1.0970913775938602,6,target,0.577,f,1,CUE0-0,1
Run90,1.0970913775938602,7,nonlure,0.589,j,1,CUE0-0,1
Run90,1.0970913775938602,8,lure,0.53,j,1,CUE0-0,1
Run90,1.0970913775938602,9,lure,0.495,j,1,CUE0-0,1
Run90,1.0970913775938602,10,nonlure,0.553,j,1,CUE0-0,1
Run90,1.0970913775938602,11,target,0.619,f,1,CUE1-0,1
Run90,1.0970913775938602,12,nonlure,0.61,j,1,CUE1-0,1
Run90,1.0970913775938602,13,nonlure,0.591,j,1,CUE1-0,1
Run90,1.0970913775938602,14,nonlure,0.532,j,1,CUE1-0,1
Run90,1.0970913775938602,15,lure,0.508,j,1,CUE1-0,1
Run90,1.0970913775938602,16,nonlure,0.451,j,1,CUE1-0,1
Run90,1.0970913775938602,17,lure,0.553,j,1,CUE1-0,1
Run90,1.0970913775938602,18,lure,0.465,j,1,CUE1-0,1
Run90,1.0970913775938602,19,target,0.617,f,1,CUE1-0,1
Run90,1.0970913775938602,20,nonlure,0.633,j,1,CUE1-0,1
Run90,1.0970913775938602,21,nonlure,0.495,j,1,CUE2-0,1
Run90,1.0970913775938602,22,lure,0.79,j,1,CUE2-0,1
Run90,1.0970913775938602,23,nonlure,0.669,j,1,CUE2-0,1
Run90,1.0970913775938602,24,target,0.462,f,1,CUE2-0,1
Run90,1.0970913775938602,25,nonlure,0.714,j,1,CUE2-0,1
Run90,1.0970913775938602,26,nonlure,0.798,j,1,CUE0-0,0
Run90,1.0970913775938602,27,target,0.621,f,1,CUE2-0,1
Run90,1.0970913775938602,28,nonlure,0.512,j,1,CUE2-0,1
Run90,1.0970913775938602,29,lure,0.398,j,1,CUE2-0,1
Run90,1.0970913775938602,30,lure,0.519,j,1,CUE2-0,1
Run90,1.0970913775938602,31,nonlure,0.597,j,1,CUE3-0,1
Run90,1.0970913775938602,32,nonlure,0.59,j,1,CUE3-0,1
Run90,1.0970913775938602,33,lure,0.425,j,1,CUE3-0,1
Run90,1.0970913775938602,34,nonlure,0.872,j,1,CUE3-0,1
Run90,1.0970913775938602,35,nonlure,0.74,j,1,CUE3-0,1
Run90,1.0970913775938602,36,nonlure,0.546,j,1,CUE3-0,1
Run90,1.0970913775938602,37,lure,0.494,j,1,CUE3-0,1
Run90,1.0970913775938602,38,target,0.587,f,1,CUE3-0,1
Run90,1.0970913775938602,39,lure,0.602,j,1,CUE3-0,1
Run90,1.0970913775938602,40,target,0.5,f,1,CUE3-0,1
Run90,1.0970913775938602,41,nonlure,0.734,j,1,CUE4-0,1
Run90,1.0970913775938602,42,nonlure,0.76,j,1,CUE4-0,1
Run90,1.0970913775938602,43,nonlure,0.8,j,1,CUE4-0,1
Run90,1.0970913775938602,44,lure,0.445,j,1,CUE4-0,1
Run90,1.0970913775938602,45,target,0.61,f,1,CUE4-0,1
Run90,1.0970913775938602,46,lure,0.586,j,1,CUE4-0,1
Run90,1.0970913775938602,47,nonlure,0.516,j,1,CUE4-0,1
Run90,1.0970913775938602,48,target,0.664,f,1,CUE4-0,1
Run90,1.0970913775938602,49,nonlure,0.586,j,1,CUE4-0,1
Run90,1.0970913775938602,50,lure,0.49,j,1,STIMULUS44-0,0
Run90,1.0970913775938602,51,target,0.77,f,1,CUE5-0,1
Run90,1.0970913775938602,52,nonlure,0.8,j,1,CUE5-0,1
Run90,1.0970913775938602,53,target,0.66,f,1,CUE5-0,1
Run90,1.0970913775938602,54,nonlure,0.54,j,1,CUE5-0,1
Run90,1.0970913775938602,55,nonlure,0.53,j,1,CUE5-0,1
Run90,1.0970913775938602,56,lure,0.58,j,1,CUE5-0,1
Run90,1.0970913775938602,57,nonlure,0.48,j,1,CUE5-0,1
Run90,1.0970913775938602,58,lure,0.37,j,1,CUE5-0,1
Run90,1.0970913775938602,59,nonlure,0.484,j,1,CUE5-0,1
Run90,1.0970913775938602,60,lure,0.42,j,1,CUE5-0,1
Run90,1.0970913775938602,61,nonlure,0.68,j,1,CUE6-0,1
Run90,1.0970913775938602,62,nonlure,0.61,j,1,CUE6-0,1
Run90,1.0970913775938602,63,target,0.695,f,1,CUE6-0,1
Run90,1.0970913775938602,64,lure,0.61,j,1,CUE6-0,1
Run90,1.0970913775938602,65,target,0.57,f,1,CUE6-0,1
Run90,1.0970913775938602,66,nonlure,0.56,j,1,CUE6-0,1
Run90,1.0970913775938602,67,lure,0.47,j,1,CUE6-0,1
Run90,1.0970913775938602,68,nonlure,0.445,j,1,CUE6-0,1
Run90,1.0970913775938602,69,lure,0.516,j,1,CUE6-0,1
Run90,1.0970913775938602,70,nonlure,0.516,j,1,CUE6-0,1
Run90,1.0970913775938602,71,nonlure,0.48,j,1,CUE7-0,1
Run90,1.0970913775938602,72,nonlure,0.516,j,1,CUE7-0,1
Run90,1.0970913775938602,73,lure,0.56,j,1,CUE7-0,1
Run90,1.0970913775938602,74,nonlure,0.49,j,1,CUE7-0,1
Run90,1.0970913775938602,75,lure,0.55,j,1,CUE7-0,1
Run90,1.0970913775938602,76,target,0.71,f,1,CUE7-0,1
Run90,1.0970913775938602,77,target,0.45,f,1,CUE7-0,1
Run90,1.0970913775938602,78,nonlure,0.586,j,1,CUE7-0,1
Run90,1.0970913775938602,79,nonlure,0.47,j,1,CUE7-0,1
Run90,1.0970913775938602,80,lure,0.48,j,1,CUE7-0,1
Run91,1.259252980371874,1,nonlure,0.623,j,1,CUE0-0,1
Run91,1.259252980371874,2,target,0.653,f,1,CUE0-0,1
Run91,1.259252980371874,3,nonlure,0.632,j,1,CUE0-0,1
Run91,1.259252980371874,4,nonlure,0.56,j,1,CUE0-0,1
Run91,1.259252980371874,5,lure,0.393,j,1,CUE0-0,1
Run91,1.259252980371874,6,target,0.511,f,1,CUE0-0,1
Run91,1.259252980371874,7,nonlure,0.564,j,1,CUE0-0,1
Run91,1.259252980371874,8,lure,0.562,j,1,CUE0-0,1
Run91,1.259252980371874,9,lure,0.478,j,1,CUE0-0,1
Run91,1.259252980371874,10,nonlure,0.445,j,1,CUE0-0,1
Run91,1.259252980371874,11,target,0.688,f,1,CUE1-0,1
Run91,1.259252980371874,12,nonlure,0.574,j,1,CUE1-0,1
Run91,1.259252980371874,13,nonlure,0.699,j,1,CUE1-0,1
Run91,1.259252980371874,14,nonlure,0.452,j,1,CUE1-0,1
Run91,1.259252980371874,15,lure,0.481,j,1,CUE1-0,1
Run91,1.259252980371874,16,nonlure,0.388,j,1,CUE1-0,1
Run91,1.259252980371874,17,lure,0.513,j,1,CUE1-0,1
Run91,1.259252980371874,18,lure,0.445,j,1,CUE1-0,1
Run91,1.259252980371874,19,target,0.573,f,1,CUE1-0,1
Run91,1.259252980371874,20,nonlure,0.529,j,1,CUE1-0,1
Run91,1.259252980371874,21,nonlure,0.692,j,1,CUE2-0,1
Run91,1.259252980371874,22,lure,0.619,f,0,STIMULUS20-0,0
Run91,1.259252980371874,23,nonlure,0.788,j,1,CUE2-0,1
Run91,1.259252980371874,24,target,0.667,f,1,CUE2-0,1
Run91,1.259252980371874,25,nonlure,0.475,j,1,CUE2-0,1
Run91,1.259252980371874,26,nonlure,0.62,j,1,CUE2-0,1
Run91,1.259252980371874,27,target,0.58,f,1,CUE2-0,1
Run91,1.259252980371874,28,nonlure,0.497,j,1,CUE2-0,1
Run91,1.259252980371874,29,lure,0.468,j,1,CUE2-0,1
Run91,1.259252980371874,30,lure,0.488,j,1,CUE2-0,1
Run91,1.259252980371874,31,nonlure,0.656,j,1,CUE3-0,1
Run91,1.259252980371874,32,nonlure,0.647,j,1,CUE2-0,0
Run91,1.259252980371874,33,lure,0.553,j,1,CUE3-0,1
Run91,1.259252980371874,34,nonlure,0.597,j,1,CUE3-0,1
Run91,1.259252980371874,35,nonlure,0.5,j,1,CUE3-0,1
Run91,1.259252980371874,36,nonlure,0.636,j,1,CUE3-0,1
Run91,1.259252980371874,37,lure,0.536,j,1,CUE3-0,1
Run91,1.259252980371874,38,target,0.618,f,1,CUE3-0,1
Run91,1.259252980371874,39,lure,0.764,j,1,CUE3-0,1
Run91,1.259252980371874,40,target,0.621,f,1,CUE3-0,1
Run91,1.259252980371874,41,nonlure,0.805,j,1,CUE4-0,1
Run91,1.259252980371874,42,nonlure,0.68,j,1,CUE4-0,1
Run91,1.259252980371874,43,nonlure,0.48,j,1,CUE4-0,1
Run91,1.259252980371874,44,lure,0.52,j,1,CUE4-0,1
Run91,1.259252980371874,45,target,0.54,f,1,CUE4-0,1
Run91,1.259252980371874,46,lure,0.51,j,1,CUE4-0,1
Run91,1.259252980371874,47,nonlure,0.51,j,1,CUE4-0,1
Run91,1.259252980371874,48,target,0.61,f,1,CUE4-0,1
Run91,1.259252980371874,49,nonlure,0.586,j,1,CUE4-0,1
Run91,1.259252980371874,50,lure,0.54,j,1,CUE4-0,1
Run91,1.259252980371874,51,target,0.69,f,1,CUE5-0,1
Run91,1.259252980371874,52,nonlure,0.67,j,1,CUE5-0,1
Run91,1.259252980371874,53,target,0.57,f,1,CUE5-0,1
Run91,1.259252980371874,54,nonlure,0.75,j,1,CUE5-0,1
Run91,1.259252980371874,55,nonlure,0.74,j,1,CUE5-0,1
Run91,1.259252980371874,56,lure,0.445,j,1,CUE5-0,1
Run91,1.259252980371874,57,nonlure,0.49,j,1,CUE5-0,1
Run91,1.259252980371874,58,lure,0.54,j,1,CUE5-0,1
Run91,1.259252980371874,59,nonlure,0.56,j,1,CUE5-0,1
Run91,1.259252980371874,60,lure,0.44,j,1,CUE5-0,1
Run91,1.259252980371874,61,nonlure,0.555,j,1,CUE6-0,1
Run91,1.259252980371874,62,nonlure,0.57,j,1,CUE6-0,1
Run91,1.259252980371874,63,target,0.51,f,1,CUE6-0,1
Run91,1.259252980371874,64,lure,0.695,j,1,STIMULUS62-0,0
Run91,1.259252980371874,65,target,0.97,f,1,STIMULUS62-0,0
